StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
      110,      00,   190710,   2.03,  53.78,   3.99,   3.99,    .06,   3.96,     41,    337,   -.29,    -.2,   -.27,    .42,   -.02,    .57,    .95,  41.22,  66.36,
      110,      00,   190711,   2.25,  40.82,   3.79,   3.79,    .62,   3.79,     10,    606,    .04,   -.16,   -.12,    .03,    .14,    .44,    .96,  29.77,  51.87,
      110,      00,   190712,   2.69,   34.7,   3.88,   3.88,   1.46,   3.88,      5,    799,    .57,     .4,    .14,    .16,    .35,    .36,   1.03,  24.76,  44.62,
      110,      00,   190801,   1.82,  32.45,   3.66,   3.66,    .52,   3.66,      6,    893,   -.88,   -.16,   -.09,   -.25,    .25,   -.06,     .8,  21.61,  43.29,
      110,      00,   190802,   2.81,  33.01,   4.15,   4.15,    2.6,   4.15,      4,    830,   1.51,    .37,    .65,    .27,    .34,    .37,   1.11,  22.48,  43.52,
      110,      00,   190803,   2.18,  43.92,   3.12,   3.12,  -1.78,   2.38,     31,    558,   -.65,     .6,   -.06,    .07,     .1,    .26,    .81,  32.02,  55.81,
      110,      00,   190804,   2.69,  52.75,   2.82,   2.82,    .06,   2.06,     49,    333,     .4,   -.13,    .68,    .37,    .11,    .47,    .96,  39.79,  65.68,
      110,      00,   190805,   4.13,  58.82,   3.88,   3.88,   4.05,   3.88,     98,    175,   2.21,   1.72,   1.05,   1.12,    .76,    .76,   1.22,  46.65,  70.97,
      110,      00,   190806,   3.02,  66.92,   3.83,   3.83,   1.04,   3.83,    193,     53,    .12,   1.77,    1.5,    .98,    .75,     .7,   1.25,  54.25,  79.57,
      110,      00,   190807,   3.01,  73.18,   4.08,   4.08,   1.94,   4.08,    315,      7,    .59,    .39,   1.74,   1.48,    .98,    .68,    1.2,  60.19,  86.18,
      110,      00,   190808,   2.88,  70.68,   4.39,   4.39,   2.19,   4.39,    255,     22,     .7,    .84,    .67,   1.18,   1.21,    .86,   1.05,  57.96,  83.39,
      110,      00,   190809,   1.83,  65.59,   3.33,   3.33,  -1.82,   2.58,    150,     59,  -1.44,   -.65,   -.25,    .92,    .66,    .54,    .75,  51.66,   79.5,
      110,      00,   190810,   2.03,  51.76,   3.16,   3.16,    .52,   2.56,     29,    301,   -.29,  -1.02,   -.64,    .59,    .75,    .55,    .76,  39.06,  64.47,
      110,      00,   190811,   1.67,  42.53,   2.38,   2.38,  -1.37,   1.23,     12,    553,   -.94,   -.84,  -1.26,   -.63,    .01,    .27,    .51,   30.6,  54.46,
      110,      00,   190812,   1.73,  33.31,   1.55,   1.55,  -1.75,   -.23,      9,    822,  -1.16,   -1.4,  -1.22,  -1.02,   -.11,   -.16,     .2,  23.23,  43.39,
      110,      00,   190901,   2.74,  32.31,   1.45,   1.45,    .17,   -.21,     12,    847,    .87,   -.21,   -.68,   -.85,    .06,    .24,     .2,  22.24,  42.39,
      110,      00,   190902,   2.88,  35.02,   2.15,   2.15,   2.57,   1.36,      7,    699,   1.65,   1.72,    .69,   -.55,   -.21,    .27,    .51,   23.9,  46.15,
      110,      00,   190903,   2.21,  40.35,    1.7,    1.7,   -.69,    .68,     16,    677,   -.58,    .73,   1.09,   -.29,   -.37,     .3,    .42,  29.37,  51.35,
      110,      00,   190904,   2.28,  48.96,    1.6,    1.6,     .2,    .64,     30,    389,   -.53,   -.71,    .35,   -.29,    -.6,    .16,    .41,  36.41,   61.5,
      110,      00,   190905,   3.04,  58.14,   1.84,   1.84,   1.24,   1.16,     80,    200,    .28,   -.12,   -.39,    .12,   -.65,   -.34,    .27,  45.23,  71.04,
      110,      00,   190906,   3.23,  68.94,   1.99,   1.99,   1.02,    1.5,    215,     41,    .62,    .52,    .15,    .77,    -.2,   -.27,     .3,  56.41,  81.46,
      110,      00,   190907,   3.03,  72.63,   2.44,   2.44,   1.97,   2.44,    274,     17,    .65,    .77,    .65,    .54,    .01,   -.27,     .3,  60.01,  85.24,
      110,      00,   190908,   2.41,  72.93,   2.22,   2.22,    .08,   2.19,    284,     17,   -.57,   -.04,    .33,   -.18,    .19,   -.46,    .27,  59.77,  86.07,
      110,      00,   190909,   2.28,   64.4,   1.89,   1.89,   -.31,   1.65,    133,     89,   -.46,   -.68,   -.25,   -.07,    .49,   -.28,    .19,  51.46,  77.32,
      110,      00,   190910,   1.54,  52.88,   1.31,   1.31,  -1.13,    .52,     40,    341,  -1.15,  -1.07,  -1.18,   -.37,   -.21,   -.49,    .05,  39.45,  66.31,
      110,      00,   190911,   2.95,  45.03,    1.5,    1.5,    .97,   1.08,     20,    468,   1.19,    .07,   -.14,    .02,   -.22,    .07,    .26,  33.75,  56.32,
      110,      00,   190912,    2.6,  25.61,   1.67,   1.67,    .96,   1.57,      2,   1012,     .4,   1.06,    .24,    .02,    .07,    .47,    .27,  16.45,  34.79,
      110,      00,   191001,   2.15,  29.61,   1.75,   1.75,    .78,   1.75,      5,    944,    -.2,    .13,    .76,    -.2,    .15,    .19,    .36,   19.4,  39.81,
      110,      00,   191002,   2.11,   29.3,   1.79,   1.79,    .65,   1.79,      4,    855,    .02,   -.18,    .14,   -.05,    .07,   -.15,     .2,  17.82,   40.8,
      110,      00,   191003,   1.02,  49.44,  -2.38,  -2.38,  -7.14,  -2.38,     26,    456,  -3.09,  -2.74,  -2.21,   -.92,   -.84,   -.64,   -.13,  35.76,   63.1,
      110,      00,   191004,   2.06,  53.62,  -3.17,  -3.17,  -3.09,  -3.17,     25,    306,  -1.07,  -3.09,  -3.09,   -.79,  -1.25,   -.73,    -.3,  39.81,  67.42,
      110,      00,   191005,   2.59,  59.22,   -3.1,   -3.1,   -.78,   -3.1,     78,    195,   -.65,  -1.14,  -2.78,  -1.64,  -1.25,   -.92,   -.74,  45.97,  72.43,
      110,      00,   191006,   2.48,  68.29,  -3.15,  -3.15,  -1.09,  -3.15,    170,     56,  -1.04,  -1.07,  -1.32,  -2.05,  -1.33,  -1.22,   -.91,  54.66,   81.9,
      110,      00,   191007,   2.59,  74.12,  -3.24,  -3.24,  -1.26,  -3.24,    317,      7,   -.59,  -1.02,  -1.08,  -1.89,  -1.11,  -1.36,  -1.03,   60.6,  87.64,
      110,      00,   191008,   2.25,  71.11,  -3.38,  -3.38,  -1.42,  -3.38,    262,     23,  -1.04,  -1.09,  -1.32,  -2.13,  -1.74,  -1.45,  -1.21,  57.72,  84.49,
      110,      00,   191009,   2.17,  65.68,  -3.47,  -3.47,  -1.31,  -3.47,    171,     72,    -.7,  -1.13,  -1.19,  -1.56,  -2.15,  -1.51,  -1.15,  52.83,  78.51,
      110,      00,   191010,   2.04,  55.62,  -3.36,  -3.36,   -.75,  -3.36,     50,    239,   -.27,    -.6,   -.94,  -1.28,  -1.94,  -1.36,   -1.2,  42.19,  69.03,
      110,      00,   191011,   1.76,  41.13,  -3.68,  -3.68,     -2,  -3.68,      8,    637,   -.78,   -.72,   -.86,  -1.31,  -1.99,  -1.82,  -1.15,  30.18,  52.07,
      110,      00,   191012,   1.69,  31.93,  -4.38,  -4.38,  -3.24,  -4.38,      2,    941,  -1.23,  -1.33,  -1.16,  -1.42,  -1.67,  -2.16,  -1.15,  21.87,  41.97,
      110,      00,   191101,   2.44,   32.9,  -4.65,  -4.65,  -2.17,  -4.65,     12,    835,    .34,   -.64,   -.92,  -1.17,  -1.42,  -1.94,  -1.17,  22.41,  43.41,
      110,      00,   191102,   2.13,  33.66,  -4.38,  -4.38,   -.63,  -4.38,     10,    739,    .06,    .28,   -.57,   -.98,  -1.32,  -1.93,  -1.38,  23.25,  44.08,
      110,      00,   191103,   1.71,  44.02,  -5.02,  -5.02,  -3.26,  -5.02,     20,    620,  -1.83,   -1.2,   -.73,  -1.37,  -1.53,   -1.7,  -1.48,  31.75,   56.3,
      110,      00,   191104,   2.85,     50,  -4.01,  -4.01,   1.49,  -3.39,     32,    410,    .74,    -.6,   -.45,  -1.07,   -1.3,  -1.49,  -1.33,  37.87,  62.11,
      110,      00,   191105,   1.97,  61.21,  -4.57,  -4.57,  -2.94,  -4.57,    119,    127,  -2.14,   -.86,  -1.56,  -1.44,  -1.55,   -1.7,  -1.58,  47.66,  74.73,
      110,      00,   191106,    2.2,  70.75,  -5.12,  -5.12,  -3.04,  -5.12,    245,     43,  -1.59,   -2.2,  -1.43,  -1.45,  -1.66,  -1.77,   -1.9,  57.25,  84.25,
      110,      00,   191107,   2.86,  72.68,  -4.98,  -4.98,  -1.17,  -4.98,    312,      8,    .17,  -1.03,  -1.67,   -1.4,  -1.55,  -1.61,  -1.92,  59.54,   85.8,
      110,      00,   191108,   3.06,   70.9,    .34,  -4.13,   1.03,  -3.68,    269,     21,   1.15,    .91,   -.38,  -1.19,  -1.22,  -1.35,   -1.8,  57.78,  84.02,
      110,      00,   191109,   2.75,  66.09,    .41,   -3.6,     .3,     -3,    192,     77,    .57,   1.11,    .99,    -.5,   -.78,  -1.14,  -1.69,  53.83,  78.35,
      110,      00,   191110,   2.49,  52.66,    .81,  -2.78,   1.34,  -1.64,     56,    302,    .48,    .64,   1.02,    -.5,   -.67,   -.98,  -1.51,  41.04,  64.29,
      110,      00,   191111,   2.11,  37.27,     .9,  -2.33,    .51,   -.99,     11,    664,   -.19,     .2,    .37,    .04,   -.69,   -.83,  -1.72,  26.08,  48.47,
      110,      00,   191112,   2.95,   32.2,   1.42,  -1.47,   1.85,    .49,      8,    799,   1.03,    .53,    .63,    .94,    .01,   -.29,  -1.67,   22.6,  41.81,
      110,      00,   191201,   1.95,  24.76,   1.58,  -1.01,    .92,   1.14,      5,   1114,   -.61,    .31,    .14,    .67,   -.29,   -.47,  -1.64,  14.14,  35.38,
      110,      00,   191202,    1.9,  31.08,   1.43,   -.89,    .05,   1.14,      2,    876,   -.47,   -.82,    .07,     .3,    .05,   -.58,   -1.7,  20.19,  41.99,
      110,      00,   191203,   3.39,  35.76,   2.62,   2.62,   4.01,   2.62,     12,    771,   1.72,    .99,    .44,    .74,    .99,    .15,   -.96,  25.34,   46.2,
      110,      00,   191204,   3.34,  50.58,   3.25,   3.25,   2.71,   3.25,     34,    367,   1.71,   2.01,   1.54,   1.11,   1.39,    .41,   -.62,  38.86,  62.28,
      110,      00,   191205,   2.89,  60.48,   2.89,   2.89,   -.07,    2.8,    108,    153,   -.02,   1.06,   1.59,   1.19,    1.1,    .81,   -.56,  47.89,  73.06,
      110,      00,   191206,   2.71,   66.7,   2.64,   2.64,    .14,   2.55,    164,     56,   -.57,   -.38,    .56,    .62,    .81,   1.05,   -.52,  53.71,   79.7,
      110,      00,   191207,   2.99,  72.25,   2.83,   2.83,   1.37,   2.83,    292,     14,    .53,   -.12,   -.14,    .97,    .77,   1.09,   -.43,   59.9,   84.6,
      110,      00,   191208,   3.05,  70.12,    3.4,    3.4,    2.6,    3.4,    240,     32,   1.12,   1.16,    .44,   1.62,   1.18,    1.1,    -.2,   57.9,  82.35,
      110,      00,   191209,   2.51,  62.73,   3.38,   3.38,    .98,   3.38,    162,     82,    .04,    .72,    .83,    .86,     .9,    .99,   -.13,  50.43,     75,
      110,      00,   191210,   2.13,  53.17,    3.2,    3.2,     .5,    3.2,     52,    280,   -.12,   -.08,    .37,    .15,    .95,    .83,   -.11,   40.8,  65.52,
      110,      00,   191211,   1.52,  42.21,   2.38,   2.38,  -1.45,   1.74,      8,    565,  -1.19,    -.9,   -.69,   -.33,     .6,    .53,   -.17,  30.31,  54.09,
      110,      00,   191212,    2.1,  32.95,   1.92,   1.92,   -.66,    .96,      8,    814,   -.49,  -1.13,   -.93,   -.31,    .01,    .14,      0,  22.46,  43.45,
      110,      00,   191301,   2.87,  30.47,   2.14,   2.14,   1.27,   1.65,     14,    825,   1.09,     .4,   -.34,   -.04,   -.08,    .54,    .13,  19.49,  41.45,
      110,      00,   191302,    1.9,   29.5,   1.94,   1.94,    .05,   1.42,      7,    837,   -.47,    .57,    .15,   -.45,   -.21,    .56,    .09,  18.59,  40.41,
      110,      00,   191303,   2.99,  38.71,   2.45,   2.45,   2.13,   2.45,     16,    640,   1.02,    .46,   1.01,   -.11,    .22,    .38,     .4,  27.14,  50.27,
      110,      00,   191304,   2.05,  51.39,   -.43,   1.76,   -1.3,   1.14,     20,    354,  -1.09,    .11,   -.14,   -.35,   -.11,   -.15,    .19,  38.32,  64.45,
      110,      00,   191305,   2.51,  60.13,   -.72,   1.25,  -1.01,    .15,     89,    174,   -.83,  -1.29,   -.37,   -.21,   -.56,   -.34,     .3,  47.01,  73.24,
      110,      00,   191306,   2.71,  68.22,   -.78,    .99,   -.38,   -.25,    195,     44,   -.57,   -.88,  -1.18,   -.24,   -.71,   -.35,    .44,  55.31,  81.14,
      110,      00,   191307,   2.64,     73,   -.83,    .75,   -.41,   -.61,    320,     11,   -.45,   -.63,   -.89,   -.74,   -.76,   -.51,    .38,  59.99,  86.02,
      110,      00,   191308,    1.9,  73.36,   -1.7,   -1.7,  -2.85,   -1.7,    300,     12,  -2.17,  -1.57,   -1.4,   -1.1,   -.83,   -.98,    .06,  59.77,  86.95,
      110,      00,   191309,   3.13,  63.64,    .71,   -.82,   2.12,    .31,    130,     85,   1.43,   -.13,   -.31,  -1.02,   -.36,   -.74,    .15,  50.88,  76.41,
      110,      00,   191310,   2.52,  51.64,    1.2,    1.2,    1.7,    1.2,     31,    290,    .52,   1.13,    .22,   -.45,    -.5,   -.58,    .17,  39.65,  63.61,
      110,      00,   191311,   2.31,  45.12,    .97,    .97,   -.31,    .69,     16,    495,    .14,    .45,    .91,   -.14,   -.33,   -.24,    .23,  34.95,  55.27,
      110,      00,   191312,   2.31,  33.33,    .88,    .88,    .02,    .52,      5,    794,   -.12,    .04,    .28,    .02,   -.55,   -.14,    .09,  24.15,  42.51,
      110,      00,   191401,    2.5,   34.5,   1.04,   1.04,    .74,   1.04,      6,    836,    .45,     .2,    .24,    .27,   -.19,   -.29,    .24,  24.51,  44.49,
      110,      00,   191402,   2.08,  29.52,   1.12,   1.12,    .57,   1.12,      5,    891,   -.05,     .3,    .17,    .77,   -.04,   -.23,    .31,  18.21,  40.82,
      110,      00,   191403,   1.85,  40.75,   -.64,   -.64,  -1.91,   -.64,      6,    687,  -1.46,  -1.04,   -.54,   -.07,   -.23,   -.69,   -.12,  28.94,  52.56,
      110,      00,   191404,   2.73,  51.04,   -.31,   -.31,    .78,   -.31,     27,    371,    .49,   -.56,   -.49,   -.09,      0,   -.39,   -.28,  39.13,  62.94,
      110,      00,   191405,   2.48,  61.14,   -.77,   -.77,  -1.48,   -.77,    100,    141,    -.9,   -.27,   -.92,   -.55,    .14,   -.41,   -.43,  48.24,  74.05,
      110,      00,   191406,   2.85,  69.35,   -.81,   -.81,   -.37,   -.81,    240,     45,   -.26,   -.74,   -.36,   -.62,   -.29,   -.36,    -.4,   56.7,  81.99,
      110,      00,   191407,   2.45,  74.08,  -1.23,  -1.23,  -1.51,  -1.23,    309,     11,   -.98,    -.7,   -.97,   -.97,   -.63,   -.45,   -.57,  60.91,  87.28,
      110,      00,   191408,   3.17,  71.69,    .47,   -.64,    1.4,    .31,    276,     16,   1.41,    .31,    .07,   -.64,   -.44,     .1,   -.53,  58.69,  84.69,
      110,      00,   191409,   2.18,  64.58,   -.28,   -.85,   -.85,   -.37,    132,     88,   -.68,    .39,   -.14,   -.37,    -.6,   -.33,   -.65,  51.53,  77.61,
      110,      00,   191410,   2.51,  55.24,   -.02,   -.02,    .69,    .35,     47,    232,    .51,   -.02,    .55,   -.29,   -.52,   -.32,   -.57,   43.5,  66.97,
      110,      00,   191411,   1.51,  43.41,   -.83,   -.83,  -2.42,   -.83,     11,    551,  -1.21,   -.46,   -.65,   -.48,   -.81,   -.68,   -.56,   30.9,   55.9,
      110,      00,   191412,    2.5,  26.78,  -1.04,  -1.04,   -.88,  -1.04,      5,    985,    .22,   -.66,   -.25,   -.29,   -.41,   -.59,   -.39,  17.96,  35.62,
      110,      00,   191501,   2.75,  28.44,    .11,   -.82,    .32,   -.48,      5,    953,    .89,    .74,   -.09,    .24,   -.26,   -.46,   -.39,  18.37,  38.52,
      110,      00,   191502,   2.77,  35.94,    .81,    .81,   2.13,    .81,      5,    703,   1.43,   1.59,    1.4,    .35,    .29,   -.19,   -.13,  26.33,  45.54,
      110,      00,   191503,   1.51,  36.95,   -.68,   -.68,  -2.04,   -.68,      2,    766,  -2.42,   -.45,     .2,   -.08,   -.17,   -.32,   -.55,  26.49,  47.39,
      110,      00,   191504,   2.32,  54.57,  -1.17,  -1.17,  -1.69,  -1.17,     26,    279,   -.43,  -1.95,   -.57,   -.41,   -.06,   -.47,   -.47,  42.06,  67.08,
      110,      00,   191505,   3.89,  58.17,   1.21,   1.21,   3.62,   1.21,     92,    214,   1.82,   1.03,   -.19,    .73,    .16,    .14,   -.14,  46.56,  69.76,
      110,      00,   191506,   3.18,  66.07,   1.67,   1.67,   1.77,   1.67,    176,     64,    .49,   1.66,   1.03,     .8,    .39,    .27,   -.02,  53.42,  78.71,
      110,      00,   191507,   3.57,  71.01,   2.94,   2.94,   4.31,   2.94,    271,     17,   2.22,   1.64,   2.42,    .98,    .64,    .76,    .22,  58.73,  83.26,
      110,      00,   191508,   3.43,  70.16,   4.36,   4.36,   5.19,   4.36,    235,     31,   2.02,   3.09,   2.72,   1.17,   1.67,    .91,    .66,  57.43,   82.9,
      110,      00,   191509,   2.77,  64.42,   4.49,   4.49,   1.71,   4.49,    164,     65,    .62,   1.71,   2.39,   2.27,   1.89,   1.21,    .56,   52.3,  76.53,
      110,      00,   191510,   1.85,  55.35,   3.84,   3.84,   -.55,   3.58,     55,    253,    -.6,   -.11,    .75,   1.98,   1.19,    .89,    .38,  41.77,   68.9,
      110,      00,   191511,    2.1,  43.11,   3.62,   3.62,    .52,    3.5,     14,    533,   -.21,   -.54,   -.18,   1.08,    .65,   1.17,    .32,  31.48,  54.72,
      110,      00,   191512,   2.63,  33.17,   3.97,   3.97,   2.16,   3.97,      3,    866,    .46,    .17,    -.2,   1.03,    1.3,   1.24,    .44,  23.11,  43.23,
      110,      00,   191601,   3.79,  28.22,    5.4,    5.4,   5.54,    5.4,     14,    867,   2.49,    2.1,   1.47,   1.47,   2.18,   1.66,    .75,  18.18,  38.28,
      110,      00,   191602,   1.77,  33.03,   4.72,   4.72,   -.39,   4.52,      5,    806,   -.78,   1.64,   1.57,    .81,   1.78,   1.26,    .71,  21.67,  44.38,
      110,      00,   191603,   2.13,  42.15,   3.76,   3.76,  -1.42,   2.97,     14,    692,   -.76,  -1.09,    .94,     .4,   1.32,   1.55,    .75,  29.68,  54.63,
      110,      00,   191604,   2.09,  50.25,   3.11,   3.11,   -.79,      2,     20,    384,   -.99,  -1.17,  -1.51,    .42,    .67,   1.43,    .58,  38.01,  62.49,
      110,      00,   191605,   2.88,  59.31,    2.9,    2.9,    .35,    1.9,    106,    172,   -.04,   -.63,   -.87,    .41,    .19,    .95,    .67,   46.4,  72.21,
      110,      00,   191606,   3.24,  66.31,   3.21,   3.21,   1.82,    2.8,    163,     77,    .64,    .32,    -.2,    .41,    .15,    .97,    .79,   53.4,   79.2,
      110,      00,   191607,   3.22,  74.28,   3.66,   3.66,   2.35,   3.66,    334,     10,   1.19,   1.11,     .7,    -.4,    .56,    .78,   1.02,  61.45,   87.1,
      110,      00,   191608,   2.53,  71.82,   3.54,   3.54,    .78,   3.54,    290,     14,   -.23,    .56,    .78,   -.26,    .62,    .38,    .84,  58.89,  84.72,
      110,      00,   191609,   1.98,   63.5,   -.29,   2.89,   -.87,   2.49,    126,     88,  -1.12,   -.98,   -.24,   -.32,     .2,    .02,    .79,  49.96,  77.02,
      110,      00,   191610,    2.1,  52.14,   -.06,   2.79,    .59,   2.56,     41,    314,   -.17,   -.76,   -.78,   -.08,   -.71,    .15,     .7,  39.43,  64.83,
      110,      00,   191611,   1.51,  40.23,   -.51,   2.04,  -1.37,   1.23,      9,    593,  -1.21,   -.94,  -1.21,   -.54,   -.84,   -.14,    .69,  27.79,  52.66,
      110,      00,   191612,   2.18,  28.94,   -.68,   1.61,   -.66,    .52,      5,    918,   -.35,  -1.04,    -.9,   -.79,   -.72,   -.33,     .6,     18,  39.87,
      110,      00,   191701,   2.19,  28.27,   -.76,    1.3,   -.44,    .05,     10,    938,   -.13,   -.34,   -.93,  -1.09,   -.54,   -.95,    .44,  17.55,     39,
      110,      00,   191702,   1.81,  30.09,   -.75,    1.1,   -.21,   -.19,      5,    853,   -.68,   -.58,   -.67,  -1.28,   -.74,   -.96,    .21,  18.28,   41.9,
      110,      00,   191703,   2.48,  38.35,    .21,    1.2,    .64,    .15,     16,    671,    .02,   -.43,   -.47,     -1,   -.89,   -.81,    .44,  26.65,  50.04,
      110,      00,   191704,   2.68,  48.63,    .68,   1.56,   1.47,    .94,     24,    403,    .38,    .27,    -.1,   -.83,  -1.05,   -.56,    .53,  36.81,  60.46,
      110,      00,   191705,   2.64,  55.13,   1.02,   1.81,   1.22,   1.44,     46,    285,   -.54,   -.12,    -.1,   -.53,  -1.11,   -.67,    .17,  43.02,  67.24,
      110,      00,   191706,   2.44,  66.97,   -.22,   1.41,   -.65,    .75,    187,     55,  -1.12,  -1.06,   -.67,    -.8,  -1.07,     -1,   -.03,  53.15,  80.78,
      110,      00,   191707,   2.51,  74.61,   -.34,   1.12,   -.44,    .27,    319,      7,   -.81,  -1.18,  -1.15,   -.89,  -1.17,  -1.26,   -.34,   61.2,     88,
